,Unnamed: 0,degree,chemical,species,concentration,effect
4006,4006,0.5,http://id.nlm.nih.gov/mesh/D012973,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-2.6036900506428413,https://cfpub.epa.gov/ecotox/effect/MOR
4007,4007,0.5,http://id.nlm.nih.gov/mesh/D012973,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-1.482805217447872,https://cfpub.epa.gov/ecotox/effect/MOR
4008,4008,0.5,http://id.nlm.nih.gov/mesh/D015084,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,8.168769823678105,https://cfpub.epa.gov/ecotox/effect/MOR
4009,4009,0.5,http://id.nlm.nih.gov/mesh/C033116,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-2.225623959265329,https://cfpub.epa.gov/ecotox/effect/GRO
4010,4010,0.5,http://id.nlm.nih.gov/mesh/D000643,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,2.1041341554897195,https://cfpub.epa.gov/ecotox/effect/MOR
4011,4011,0.6,http://id.nlm.nih.gov/mesh/D004390,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,7.497761700628112,https://cfpub.epa.gov/ecotox/effect/MOR
4012,4012,0.5,http://id.nlm.nih.gov/mesh/D004222,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-0.7339691542468674,https://cfpub.epa.gov/ecotox/effect/MOR
4013,4013,0.5,http://id.nlm.nih.gov/mesh/C009160,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,4.317488113669644,https://cfpub.epa.gov/ecotox/effect/REP
4014,4014,0.5,http://id.nlm.nih.gov/mesh/D001280,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3193,-2.2827823676586547,https://cfpub.epa.gov/ecotox/effect/PHY
4015,4015,0.5,http://id.nlm.nih.gov/mesh/D018038,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,3.5351453544634395,https://cfpub.epa.gov/ecotox/effect/MOR
4016,4016,0.5,http://id.nlm.nih.gov/mesh/D019287,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,1.6094379144341004,https://cfpub.epa.gov/ecotox/effect/MOR
4017,4017,0.5,http://id.nlm.nih.gov/mesh/D005996,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,1.6174060840674045,https://cfpub.epa.gov/ecotox/effect/MOR
4018,4018,0.5,http://id.nlm.nih.gov/mesh/D001280,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3166,3.4657359031122272,https://cfpub.epa.gov/ecotox/effect/PHY
4019,4019,0.5,http://id.nlm.nih.gov/mesh/D000643,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,0.5766133699219713,https://cfpub.epa.gov/ecotox/effect/MOR
4020,4020,0.5,http://id.nlm.nih.gov/mesh/D012721,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-0.9942522463168404,https://cfpub.epa.gov/ecotox/effect/MOR
4021,4021,0.5,http://id.nlm.nih.gov/mesh/C013351,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,0.7419373494912821,https://cfpub.epa.gov/ecotox/effect/MOR
4022,4022,0.5,http://id.nlm.nih.gov/mesh/D000077922,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-4.42284779586115,https://cfpub.epa.gov/ecotox/effect/MOR
4023,4023,0.5,http://id.nlm.nih.gov/mesh/C055869,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,2.6026896861851245,https://cfpub.epa.gov/ecotox/effect/ITX
4024,4024,0.5,http://id.nlm.nih.gov/mesh/D014236,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,6.773080375666977,https://cfpub.epa.gov/ecotox/effect/MOR
4025,4025,0.5,http://id.nlm.nih.gov/mesh/D004222,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,2.9957322740539913,https://cfpub.epa.gov/ecotox/effect/MOR
4026,4026,0.5,http://id.nlm.nih.gov/mesh/D012839,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,4.605170186088091,https://cfpub.epa.gov/ecotox/effect/MOR
4027,4027,0.2,http://id.nlm.nih.gov/mesh/D008627,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-4.605169185988592,https://cfpub.epa.gov/ecotox/effect/MOR
4028,4028,0.5,http://id.nlm.nih.gov/mesh/D008627,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,2.6390573303295444,https://cfpub.epa.gov/ecotox/effect/MOR
4029,4029,0.5,http://id.nlm.nih.gov/mesh/D014236,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,8.733110697640319,https://cfpub.epa.gov/ecotox/effect/MOR
4030,4030,0.5,http://id.nlm.nih.gov/mesh/D008627,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-1.0498220959272495,https://cfpub.epa.gov/ecotox/effect/MOR
4031,4031,0.5,http://id.nlm.nih.gov/mesh/D019850,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,5.075173815296327,https://cfpub.epa.gov/ecotox/effect/MOR
4032,4032,0.1,http://id.nlm.nih.gov/mesh/C017160,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,5.9763509093233145,https://cfpub.epa.gov/ecotox/effect/MOR
4033,4033,0.5,http://id.nlm.nih.gov/mesh/D010416,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-0.3974969235780351,https://cfpub.epa.gov/ecotox/effect/MOR
4034,4034,0.5,http://id.nlm.nih.gov/mesh/D003999,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,5.35185813352346,https://cfpub.epa.gov/ecotox/effect/DVP
4035,4035,0.5,http://id.nlm.nih.gov/mesh/D013751,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,1.1151415938980092,https://cfpub.epa.gov/ecotox/effect/MOR
4036,4036,0.5,http://id.nlm.nih.gov/mesh/D001554,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,4.304065093339305,https://cfpub.epa.gov/ecotox/effect/MOR
4037,4037,0.5,http://id.nlm.nih.gov/mesh/D001566,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,2.9601050964289746,https://cfpub.epa.gov/ecotox/effect/MOR
4038,4038,0.0,http://id.nlm.nih.gov/mesh/D019840,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,9.210340371977184,https://cfpub.epa.gov/ecotox/effect/MOR
4039,4039,0.1,http://id.nlm.nih.gov/mesh/D004237,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3193,-3.270168856097891,https://cfpub.epa.gov/ecotox/effect/PHY
4040,4040,0.5,http://id.nlm.nih.gov/mesh/D002110,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-1.8201588820213601,https://cfpub.epa.gov/ecotox/effect/GRO
4041,4041,0.5,http://id.nlm.nih.gov/mesh/D011192,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,1.6094379144341004,https://cfpub.epa.gov/ecotox/effect/MOR
4042,4042,0.5,http://id.nlm.nih.gov/mesh/C023650,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,0.7884573649097247,https://cfpub.epa.gov/ecotox/effect/MOR
4043,4043,0.5,http://id.nlm.nih.gov/mesh/D003634,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,9.999999889225293e-09,https://cfpub.epa.gov/ecotox/effect/MOR
4044,4044,0.5,http://id.nlm.nih.gov/mesh/D020106,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,4.969813299645446,https://cfpub.epa.gov/ecotox/effect/MOR
4045,4045,0.5,http://id.nlm.nih.gov/mesh/D005278,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-0.6733445336559225,https://cfpub.epa.gov/ecotox/effect/MOR
4046,4046,0.5,http://id.nlm.nih.gov/mesh/D012835,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-0.6871650890016823,https://cfpub.epa.gov/ecotox/effect/MOR
4047,4047,0.5,http://id.nlm.nih.gov/mesh/C029938,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,2.135349174800165,https://cfpub.epa.gov/ecotox/effect/MOR
4048,4048,0.5,http://id.nlm.nih.gov/mesh/D018038,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,2.6390573303295444,https://cfpub.epa.gov/ecotox/effect/MOR
4049,4049,0.5,http://id.nlm.nih.gov/mesh/D014236,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,2.8903717584517206,https://cfpub.epa.gov/ecotox/effect/MOR
4050,4050,0.5,http://id.nlm.nih.gov/mesh/D019256,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,0.4510756257296434,https://cfpub.epa.gov/ecotox/effect/MOR
4051,4051,0.5,http://id.nlm.nih.gov/mesh/D000643,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,5.298317366598036,https://cfpub.epa.gov/ecotox/effect/MOR
4052,4052,0.5,http://id.nlm.nih.gov/mesh/D010416,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,0.22314355931420968,https://cfpub.epa.gov/ecotox/effect/MOR
4053,4053,0.5,http://id.nlm.nih.gov/mesh/D014274,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-1.8971199182192169,https://cfpub.epa.gov/ecotox/effect/MOR
4054,4054,0.5,http://id.nlm.nih.gov/mesh/C028904,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3193,2.1972245784473308,https://cfpub.epa.gov/ecotox/effect/GRO
4055,4055,0.5,http://id.nlm.nih.gov/mesh/D008714,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-1.560647700645622,https://cfpub.epa.gov/ecotox/effect/MOR
4056,4056,0.25,http://id.nlm.nih.gov/mesh/C051786,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3193,0.4041308917705951,https://cfpub.epa.gov/ecotox/effect/GRO
4057,4057,0.99,http://id.nlm.nih.gov/mesh/C009068,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,4.8675344505325056,https://cfpub.epa.gov/ecotox/effect/MOR
4058,4058,0.5,http://id.nlm.nih.gov/mesh/D003634,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-2.5257285193082635,https://cfpub.epa.gov/ecotox/effect/MOR
4059,4059,0.5,http://id.nlm.nih.gov/mesh/C017180,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,15.405557882202427,https://cfpub.epa.gov/ecotox/effect/MOR
4060,4060,0.5,http://id.nlm.nih.gov/mesh/D019256,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,0.8754687415205665,https://cfpub.epa.gov/ecotox/effect/MOR
4061,4061,0.25,http://id.nlm.nih.gov/mesh/C082359,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-2.8302176655849065,https://cfpub.epa.gov/ecotox/effect/DVP
4062,4062,0.5,http://id.nlm.nih.gov/mesh/D010702,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-3.912022505428271,https://cfpub.epa.gov/ecotox/effect/MOR
4063,4063,0.1,http://id.nlm.nih.gov/mesh/C006698,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,4.969813299645446,https://cfpub.epa.gov/ecotox/effect/MPH
4064,4064,0.5,http://id.nlm.nih.gov/mesh/D019287,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,8.414717399829216,https://cfpub.epa.gov/ecotox/effect/MOR
4065,4065,0.5,http://id.nlm.nih.gov/mesh/C017180,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,6.142037405608861,https://cfpub.epa.gov/ecotox/effect/MOR
4066,4066,0.5,http://id.nlm.nih.gov/mesh/D008294,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-2.8134105500933835,https://cfpub.epa.gov/ecotox/effect/MOR
4067,4067,0.5,http://id.nlm.nih.gov/mesh/C024555,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,5.823045895512606,https://cfpub.epa.gov/ecotox/effect/MOR
4068,4068,0.1,http://id.nlm.nih.gov/mesh/C017160,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,1.57048916437496,https://cfpub.epa.gov/ecotox/effect/MOR
4069,4069,0.5,http://id.nlm.nih.gov/mesh/D001074,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,8.412721169821747,https://cfpub.epa.gov/ecotox/effect/MOR
4070,4070,0.5,http://id.nlm.nih.gov/mesh/D003634,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,1.3862943636198906,https://cfpub.epa.gov/ecotox/effect/MOR
4071,4071,0.5,http://id.nlm.nih.gov/mesh/C017461,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,5.323009979187189,https://cfpub.epa.gov/ecotox/effect/MOR
4072,4072,0.5,http://id.nlm.nih.gov/mesh/C017947,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,2.014903021875598,https://cfpub.epa.gov/ecotox/effect/MOR
4073,4073,0.5,http://id.nlm.nih.gov/mesh/D012965,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,12.445089546000712,https://cfpub.epa.gov/ecotox/effect/MOR
4074,4074,0.5,http://id.nlm.nih.gov/mesh/C005858,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,4.762173934883227,https://cfpub.epa.gov/ecotox/effect/MOR
4075,4075,0.5,http://id.nlm.nih.gov/mesh/C001765,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-4.42284779586115,https://cfpub.epa.gov/ecotox/effect/MOR
4076,4076,0.5,http://id.nlm.nih.gov/mesh/D019347,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,13.463112170792813,https://cfpub.epa.gov/ecotox/effect/MOR
4077,4077,0.5,http://id.nlm.nih.gov/mesh/D008627,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,0.7975072003886926,https://cfpub.epa.gov/ecotox/effect/MOR
4078,4078,0.5,http://id.nlm.nih.gov/mesh/C031618,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,5.7493929859401005,https://cfpub.epa.gov/ecotox/effect/MOR
4079,4079,0.5,http://id.nlm.nih.gov/mesh/D019256,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,2.079441542929836,https://cfpub.epa.gov/ecotox/effect/MOR
4080,4080,0.5,http://id.nlm.nih.gov/mesh/D004026,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-4.961843701356416,https://cfpub.epa.gov/ecotox/effect/MOR
4081,4081,0.5,http://id.nlm.nih.gov/mesh/D009534,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-3.079113665101761,https://cfpub.epa.gov/ecotox/effect/MOR
4082,4082,0.5,http://id.nlm.nih.gov/mesh/D000643,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,0.21511138768146154,https://cfpub.epa.gov/ecotox/effect/MOR
4083,4083,0.5,http://id.nlm.nih.gov/mesh/C524826,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/4890,-3.381394460248372,https://cfpub.epa.gov/ecotox/effect/GRO
4084,4084,0.5,http://id.nlm.nih.gov/mesh/C082359,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-2.322787698270754,https://cfpub.epa.gov/ecotox/effect/ITX
4085,4085,0.5,http://id.nlm.nih.gov/mesh/D004026,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-0.5798184773957993,https://cfpub.epa.gov/ecotox/effect/REP
4086,4086,0.5,http://id.nlm.nih.gov/mesh/D011190,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-0.5978369825738022,https://cfpub.epa.gov/ecotox/effect/MOR
4087,4087,0.5,http://id.nlm.nih.gov/mesh/D008731,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-3.7722606282704727,https://cfpub.epa.gov/ecotox/effect/MOR
4088,4088,0.95,http://id.nlm.nih.gov/mesh/D015946,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,5.98393628071238,https://cfpub.epa.gov/ecotox/effect/MOR
4089,4089,0.5,http://id.nlm.nih.gov/mesh/D008294,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,1.329724012276999,https://cfpub.epa.gov/ecotox/effect/MOR
4090,4090,0.5,http://id.nlm.nih.gov/mesh/D019287,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,0.405465114774831,https://cfpub.epa.gov/ecotox/effect/MOR
4091,4091,0.9,http://id.nlm.nih.gov/mesh/C006698,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,6.966967138623407,https://cfpub.epa.gov/ecotox/effect/MOR
4092,4092,0.5,http://id.nlm.nih.gov/mesh/C028801,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,4.465908118769526,https://cfpub.epa.gov/ecotox/effect/MOR
4093,4093,0.5,http://id.nlm.nih.gov/mesh/D001387,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,5.9989365619714965,https://cfpub.epa.gov/ecotox/effect/DVP
4094,4094,0.5,http://id.nlm.nih.gov/mesh/D003634,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-0.28768205911844763,https://cfpub.epa.gov/ecotox/effect/MOR
4095,4095,0.5,http://id.nlm.nih.gov/mesh/D000096,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,9.210340371977184,https://cfpub.epa.gov/ecotox/effect/MOR
4096,4096,0.1,http://id.nlm.nih.gov/mesh/C010423,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-4.42284779586115,https://cfpub.epa.gov/ecotox/effect/MOR
4097,4097,0.5,http://id.nlm.nih.gov/mesh/D012965,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,8.009363076633369,https://cfpub.epa.gov/ecotox/effect/MOR
4098,4098,0.5,http://id.nlm.nih.gov/mesh/C006780,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,3.5553480617751276,https://cfpub.epa.gov/ecotox/effect/MOR
4099,4099,0.5,http://id.nlm.nih.gov/mesh/D019850,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,3.7841896341455334,https://cfpub.epa.gov/ecotox/effect/MOR
4100,4100,0.5,http://id.nlm.nih.gov/mesh/C037925,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,1.4816045431969431,https://cfpub.epa.gov/ecotox/effect/MOR
4101,4101,0.5,http://id.nlm.nih.gov/mesh/D004732,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-2.733367855240358,https://cfpub.epa.gov/ecotox/effect/MOR
4102,4102,0.5,http://id.nlm.nih.gov/mesh/D012973,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-0.4094731144454623,https://cfpub.epa.gov/ecotox/effect/MOR
4103,4103,0.5,http://id.nlm.nih.gov/mesh/C406712,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,1.1687600516777117,https://cfpub.epa.gov/ecotox/effect/MOR
4104,4104,0.5,http://id.nlm.nih.gov/mesh/D004732,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,1.8235810831654768,https://cfpub.epa.gov/ecotox/effect/REP
4105,4105,0.5,http://id.nlm.nih.gov/mesh/D014508,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,4.201703080692299,https://cfpub.epa.gov/ecotox/effect/MOR
4106,4106,0.5,http://id.nlm.nih.gov/mesh/D010707,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,3.557631167789045,https://cfpub.epa.gov/ecotox/effect/MOR
4107,4107,0.5,http://id.nlm.nih.gov/mesh/D008627,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,4.369447852593604,https://cfpub.epa.gov/ecotox/effect/MOR
4108,4108,0.5,http://id.nlm.nih.gov/mesh/C465368,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,0.093490352194807,https://cfpub.epa.gov/ecotox/effect/MOR
4109,4109,0.5,http://id.nlm.nih.gov/mesh/D008627,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,1.9459101504838847,https://cfpub.epa.gov/ecotox/effect/MOR
4110,4110,0.5,http://id.nlm.nih.gov/mesh/D010416,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,3.332204510532347,https://cfpub.epa.gov/ecotox/effect/MOR
4111,4111,0.5,http://id.nlm.nih.gov/mesh/D004390,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-2.7646203938604583,https://cfpub.epa.gov/ecotox/effect/MOR
4112,4112,0.5,http://id.nlm.nih.gov/mesh/D004997,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,4.644390899237528,https://cfpub.epa.gov/ecotox/effect/MPH
4113,4113,0.5,http://id.nlm.nih.gov/mesh/D003999,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3193,7.5968944381495636,https://cfpub.epa.gov/ecotox/effect/GRO
4114,4114,0.5,http://id.nlm.nih.gov/mesh/D014238,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3193,7.443663683121443,https://cfpub.epa.gov/ecotox/effect/GRO
4115,4115,0.1,http://id.nlm.nih.gov/mesh/D019256,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-2.5510463240874253,https://cfpub.epa.gov/ecotox/effect/MOR
4116,4116,0.5,http://id.nlm.nih.gov/mesh/C017180,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-0.0608121287697648,https://cfpub.epa.gov/ecotox/effect/MOR
4117,4117,0.5,http://id.nlm.nih.gov/mesh/C006698,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,1.4202125817399776,https://cfpub.epa.gov/ecotox/effect/MOR
4118,4118,0.5,http://id.nlm.nih.gov/mesh/D019256,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3193,2.3978952737074617,https://cfpub.epa.gov/ecotox/effect/GRO
4119,4119,0.5,http://id.nlm.nih.gov/mesh/D002220,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3193,9.999999889225293e-09,https://cfpub.epa.gov/ecotox/effect/GRO
4120,4120,0.5,http://id.nlm.nih.gov/mesh/D008999,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,0.7561219844161693,https://cfpub.epa.gov/ecotox/effect/MOR
4121,4121,0.5,http://id.nlm.nih.gov/mesh/D012965,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,9.417354541361322,https://cfpub.epa.gov/ecotox/effect/MOR
4122,4122,0.5,http://id.nlm.nih.gov/mesh/D001280,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3193,-2.1455812587142997,https://cfpub.epa.gov/ecotox/effect/PHY
4123,4123,0.5,http://id.nlm.nih.gov/mesh/D019256,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,4.905274778512504,https://cfpub.epa.gov/ecotox/effect/MOR
4124,4124,0.5,http://id.nlm.nih.gov/mesh/C029938,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,10.830738006646817,https://cfpub.epa.gov/ecotox/effect/MOR
4125,4125,0.5,http://id.nlm.nih.gov/mesh/D014236,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-2.1892563184013323,https://cfpub.epa.gov/ecotox/effect/MOR
4126,4126,0.5,http://id.nlm.nih.gov/mesh/D003976,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,1.1568811999367397,https://cfpub.epa.gov/ecotox/effect/MOR
4127,4127,0.5,http://id.nlm.nih.gov/mesh/D010416,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,4.4886363698445,https://cfpub.epa.gov/ecotox/effect/MOR
4128,4128,0.5,http://id.nlm.nih.gov/mesh/C005134,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-0.020202697113437838,https://cfpub.epa.gov/ecotox/effect/MOR
4129,4129,0.5,http://id.nlm.nih.gov/mesh/D008627,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-2.8134105500933835,https://cfpub.epa.gov/ecotox/effect/MOR
4130,4130,0.5,http://id.nlm.nih.gov/mesh/D014236,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-2.3025849929940505,https://cfpub.epa.gov/ecotox/effect/MOR
4131,4131,0.5,http://id.nlm.nih.gov/mesh/D000643,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,3.2580965384060976,https://cfpub.epa.gov/ecotox/effect/MOR
4132,4132,0.5,http://id.nlm.nih.gov/mesh/D008627,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,2.3978952737074617,https://cfpub.epa.gov/ecotox/effect/MOR
4133,4133,0.5,http://id.nlm.nih.gov/mesh/D004732,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,2.3702437424024403,https://cfpub.epa.gov/ecotox/effect/MOR
4134,4134,0.5,http://id.nlm.nih.gov/mesh/C013351,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,4.8675344505325056,https://cfpub.epa.gov/ecotox/effect/MOR
4135,4135,0.5,http://id.nlm.nih.gov/mesh/D005472,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-1.9589953176819852,https://cfpub.epa.gov/ecotox/effect/GRO
4136,4136,0.1,http://id.nlm.nih.gov/mesh/D002220,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3193,2.302585093994046,https://cfpub.epa.gov/ecotox/effect/GRO
4137,4137,0.5,http://id.nlm.nih.gov/mesh/D010278,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,1.163150812930681,https://cfpub.epa.gov/ecotox/effect/MOR
4138,4138,0.5,http://id.nlm.nih.gov/mesh/D026023,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,0.4995624375552412,https://cfpub.epa.gov/ecotox/effect/MOR
4139,4139,0.5,http://id.nlm.nih.gov/mesh/D014238,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3193,7.8403129833240985,https://cfpub.epa.gov/ecotox/effect/GRO
4140,4140,0.5,http://id.nlm.nih.gov/mesh/C082359,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-2.312635327837451,https://cfpub.epa.gov/ecotox/effect/ITX
4141,4141,0.5,http://id.nlm.nih.gov/mesh/D012965,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,10.457947213322466,https://cfpub.epa.gov/ecotox/effect/MOR
4142,4142,0.5,http://id.nlm.nih.gov/mesh/D012402,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-1.08470935391332,https://cfpub.epa.gov/ecotox/effect/MOR
4143,4143,0.5,http://id.nlm.nih.gov/mesh/D002725,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,5.448460025020785,https://cfpub.epa.gov/ecotox/effect/MOR
4144,4144,0.5,http://id.nlm.nih.gov/mesh/D012966,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-0.21072101896997356,https://cfpub.epa.gov/ecotox/effect/ITX
4145,4145,0.5,http://id.nlm.nih.gov/mesh/C017160,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,-0.4796499901424521,https://cfpub.epa.gov/ecotox/effect/MOR
4146,4146,0.25,http://id.nlm.nih.gov/mesh/D014269,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/3193,7.771488760121832,https://cfpub.epa.gov/ecotox/effect/GRO
4147,4147,0.5,http://id.nlm.nih.gov/mesh/D019287,https://www.ncbi.nlm.nih.gov/taxonomy/taxon/33213,2.4849066506213338,https://cfpub.epa.gov/ecotox/effect/MOR
